city,bedrooms,year,month,price,day,date
Abu Dhabi,3.0,2017,10,3050000.0,1,2017-10-01
Abu Dhabi,1.0,2017,10,1078000.0,1,2017-10-01
Abu Dhabi,4.0,2017,12,3202500.0,1,2017-12-01
Abu Dhabi,3.0,2017,12,2845000.0,1,2017-12-01
Abu Dhabi,0.0,2017,12,450000.0,1,2017-12-01
Abu Dhabi,6.0,2017,12,14000000.0,1,2017-12-01
Abu Dhabi,2.0,2018,1,1870000.0,1,2018-01-01
Abu Dhabi,6.0,2018,1,10900000.0,1,2018-01-01
Abu Dhabi,1.0,2018,2,2271000.0,1,2018-02-01
Abu Dhabi,3.0,2018,2,4481270.0,1,2018-02-01
Abu Dhabi,3.0,2018,3,3340000.0,1,2018-03-01
Abu Dhabi,5.0,2018,3,1900000.0,1,2018-03-01
Abu Dhabi,2.0,2018,3,2050000.0,1,2018-03-01
Abu Dhabi,4.0,2018,3,2650000.0,1,2018-03-01
Abu Dhabi,1.0,2018,3,1949000.0,1,2018-03-01
Abu Dhabi,,2018,4,78166666.66666667,1,2018-04-01
Abu Dhabi,2.0,2018,4,2239000.0,1,2018-04-01
Abu Dhabi,7.0,2018,4,9200000.0,1,2018-04-01
Abu Dhabi,1.0,2018,4,900000.0,1,2018-04-01
Abu Dhabi,3.0,2018,5,3016666.666666666,1,2018-05-01
Abu Dhabi,1.0,2018,5,999999.0,1,2018-05-01
Abu Dhabi,,2018,5,8500000.0,1,2018-05-01
Abu Dhabi,8.0,2018,5,7500000.0,1,2018-05-01
Abu Dhabi,2.0,2018,5,999000.0,1,2018-05-01
Abu Dhabi,8.0,2018,6,6650000.0,1,2018-06-01
Abu Dhabi,3.0,2018,6,1190000.0,1,2018-06-01
Abu Dhabi,4.0,2018,6,7200000.0,1,2018-06-01
Abu Dhabi,5.0,2018,6,7000000.0,1,2018-06-01
Abu Dhabi,7.0,2018,7,7066666.666666668,1,2018-07-01
Abu Dhabi,5.0,2018,7,18950000.0,1,2018-07-01
Abu Dhabi,,2018,7,45200000.0,1,2018-07-01
Abu Dhabi,4.0,2018,7,4862500.0,1,2018-07-01
Abu Dhabi,3.0,2018,7,2900000.0,1,2018-07-01
Abu Dhabi,8.0,2018,7,6000000.0,1,2018-07-01
Abu Dhabi,1.0,2018,7,1310000.0,1,2018-07-01
Abu Dhabi,2.0,2018,7,2999000.0,1,2018-07-01
Abu Dhabi,3.0,2018,8,2150000.0,1,2018-08-01
Abu Dhabi,2.0,2018,8,1555000.0,1,2018-08-01
Abu Dhabi,4.0,2018,8,4524999.5,1,2018-08-01
Abu Dhabi,0.0,2018,8,575000.0,1,2018-08-01
Abu Dhabi,,2018,8,40260000.0,1,2018-08-01
Abu Dhabi,,2018,9,30450000.0,1,2018-09-01
Abu Dhabi,3.0,2018,9,1774999.5,1,2018-09-01
Abu Dhabi,5.0,2018,9,5600000.0,1,2018-09-01
Abu Dhabi,2.0,2018,9,1459000.0,1,2018-09-01
Abu Dhabi,1.0,2018,9,1091500.0,1,2018-09-01
Abu Dhabi,8.0,2018,9,9500000.0,1,2018-09-01
Abu Dhabi,4.0,2018,9,3390000.0,1,2018-09-01
Abu Dhabi,,2018,10,8160000.0,1,2018-10-01
Abu Dhabi,3.0,2018,10,1657056.0,1,2018-10-01
Abu Dhabi,1.0,2018,10,2570000.0,1,2018-10-01
Abu Dhabi,2.0,2018,10,1312500.0,1,2018-10-01
Abu Dhabi,5.0,2018,11,9999999.0,1,2018-11-01
Abu Dhabi,,2018,11,4966666.666666667,1,2018-11-01
Abu Dhabi,7.0,2018,11,15000000.0,1,2018-11-01
Abu Dhabi,3.0,2018,11,2749500.0,1,2018-11-01
Abu Dhabi,8.0,2018,11,25000000.0,1,2018-11-01
Abu Dhabi,1.0,2018,12,680000.0,1,2018-12-01
Abu Dhabi,2.0,2018,12,1936000.0,1,2018-12-01
Abu Dhabi,8.0,2018,12,9000000.0,1,2018-12-01
Abu Dhabi,,2018,12,4900000.0,1,2018-12-01
Abu Dhabi,5.0,2018,12,9250000.0,1,2018-12-01
Abu Dhabi,3.0,2018,12,1900000.0,1,2018-12-01
Abu Dhabi,3.0,2019,1,3384333.333333333,1,2019-01-01
Abu Dhabi,6.0,2019,1,15000000.0,1,2019-01-01
Abu Dhabi,1.0,2019,1,900800.0,1,2019-01-01
Abu Dhabi,5.0,2019,1,9983266.666666666,1,2019-01-01
Abu Dhabi,2.0,2019,1,2625000.0,1,2019-01-01
Abu Dhabi,4.0,2019,1,5848750.0,1,2019-01-01
Abu Dhabi,3.0,2019,2,2662500.0,1,2019-02-01
Abu Dhabi,0.0,2019,2,727592.3333333335,1,2019-02-01
Abu Dhabi,2.0,2019,2,1240499.6,1,2019-02-01
Abu Dhabi,,2019,2,8375000.0,1,2019-02-01
Abu Dhabi,8.0,2019,2,14750000.0,1,2019-02-01
Abu Dhabi,5.0,2019,2,10000000.0,1,2019-02-01
Abu Dhabi,6.0,2019,2,15877777.0,1,2019-02-01
Abu Dhabi,7.0,2019,2,4900000.0,1,2019-02-01
Abu Dhabi,4.0,2019,2,4988472.125,1,2019-02-01
Abu Dhabi,0.0,2019,3,740000.0,1,2019-03-01
Abu Dhabi,,2019,3,12471500.0,1,2019-03-01
Abu Dhabi,4.0,2019,3,6762500.0,1,2019-03-01
Abu Dhabi,1.0,2019,3,1070955.4,1,2019-03-01
Abu Dhabi,8.0,2019,3,6850000.0,1,2019-03-01
Abu Dhabi,2.0,2019,3,1552910.8,1,2019-03-01
Abu Dhabi,5.0,2019,3,7618700.0,1,2019-03-01
Abu Dhabi,3.0,2019,3,3528722.125,1,2019-03-01
Abu Dhabi,6.0,2019,3,8500000.0,1,2019-03-01
Abu Dhabi,7.0,2019,3,9500000.0,1,2019-03-01
Abu Dhabi,4.0,2019,4,11343592.333333336,1,2019-04-01
Abu Dhabi,,2019,4,10383333.333333334,1,2019-04-01
Abu Dhabi,1.0,2019,4,1226666.666666667,1,2019-04-01
Abu Dhabi,2.0,2019,4,1724999.888888889,1,2019-04-01
Abu Dhabi,5.0,2019,4,11125326.166666666,1,2019-04-01
Abu Dhabi,3.0,2019,4,2638592.333333333,1,2019-04-01
Abu Dhabi,7.0,2019,4,6100000.0,1,2019-04-01
Abu Dhabi,3.0,2019,5,3318000.0,1,2019-05-01
Abu Dhabi,2.0,2019,5,1585833.166666667,1,2019-05-01
Abu Dhabi,5.0,2019,5,12662259.0,1,2019-05-01
Abu Dhabi,,2019,5,1403777.0,1,2019-05-01
Abu Dhabi,8.0,2019,5,17000000.0,1,2019-05-01
Abu Dhabi,4.0,2019,5,3873444.125,1,2019-05-01
Abu Dhabi,7.0,2019,6,16750000.0,1,2019-06-01
Abu Dhabi,6.0,2019,6,13000000.0,1,2019-06-01
Abu Dhabi,5.0,2019,6,4455000.0,1,2019-06-01
Abu Dhabi,1.0,2019,6,2058333.333333333,1,2019-06-01
Abu Dhabi,,2019,6,14742857.142857146,1,2019-06-01
Abu Dhabi,3.0,2019,6,2585195.363636364,1,2019-06-01
Abu Dhabi,4.0,2019,6,4000000.0,1,2019-06-01
Abu Dhabi,2.0,2019,6,1593370.125,1,2019-06-01
Abu Dhabi,,2019,7,34728200.0,1,2019-07-01
Abu Dhabi,3.0,2019,7,2917279.571428572,1,2019-07-01
Abu Dhabi,1.0,2019,7,872400.0,1,2019-07-01
Abu Dhabi,7.0,2019,7,13666666.666666664,1,2019-07-01
Abu Dhabi,5.0,2019,7,10748644.142857144,1,2019-07-01
Abu Dhabi,4.0,2019,7,4187099.9,1,2019-07-01
Abu Dhabi,6.0,2019,7,25366666.66666667,1,2019-07-01
Abu Dhabi,2.0,2019,7,1465000.0,1,2019-07-01
Abu Dhabi,5.0,2019,8,9842666.555555556,1,2019-08-01
Abu Dhabi,3.0,2019,8,2285530.666666666,1,2019-08-01
Abu Dhabi,0.0,2019,8,470000.0,1,2019-08-01
Abu Dhabi,2.0,2019,8,1424142.7142857143,1,2019-08-01
Abu Dhabi,4.0,2019,8,3362499.5,1,2019-08-01
Abu Dhabi,6.0,2019,8,9025000.0,1,2019-08-01
Abu Dhabi,7.0,2019,8,14000000.0,1,2019-08-01
Abu Dhabi,,2019,8,16720000.0,1,2019-08-01
Abu Dhabi,1.0,2019,8,749500.0,1,2019-08-01
Abu Dhabi,5.0,2019,9,13313209.8,1,2019-09-01
Abu Dhabi,2.0,2019,9,1507373.1052631582,1,2019-09-01
Abu Dhabi,,2019,9,10398702.5,1,2019-09-01
Abu Dhabi,3.0,2019,9,2687655.4210526315,1,2019-09-01
Abu Dhabi,7.0,2019,9,16875000.0,1,2019-09-01
Abu Dhabi,1.0,2019,9,931349.7857142857,1,2019-09-01
Abu Dhabi,6.0,2019,9,17575000.0,1,2019-09-01
Abu Dhabi,4.0,2019,9,4816428.571428572,1,2019-09-01
Abu Dhabi,0.0,2019,9,560000.0,1,2019-09-01
Abu Dhabi,2.0,2019,10,1499375.6190476192,1,2019-10-01
Abu Dhabi,8.0,2019,10,8380000.0,1,2019-10-01
Abu Dhabi,6.0,2019,10,7450000.0,1,2019-10-01
Abu Dhabi,7.0,2019,10,12999999.0,1,2019-10-01
Abu Dhabi,5.0,2019,10,8892500.0,1,2019-10-01
Abu Dhabi,1.0,2019,10,1113662.896551724,1,2019-10-01
Abu Dhabi,3.0,2019,10,2624673.363636364,1,2019-10-01
Abu Dhabi,,2019,10,20021052.63157895,1,2019-10-01
Abu Dhabi,4.0,2019,10,5432062.222222222,1,2019-10-01
Abu Dhabi,0.0,2019,10,691600.0,1,2019-10-01
Abu Dhabi,8.0,2019,11,6000000.0,1,2019-11-01
Abu Dhabi,0.0,2019,11,644883.2,1,2019-11-01
Abu Dhabi,3.0,2019,11,2357559.325,1,2019-11-01
Abu Dhabi,2.0,2019,11,1535453.3934426229,1,2019-11-01
Abu Dhabi,,2019,11,10373384.2,1,2019-11-01
Abu Dhabi,4.0,2019,11,4502774.0606060615,1,2019-11-01
Abu Dhabi,6.0,2019,11,16441666.5,1,2019-11-01
